2022/5/19 5:13:45,90,69,3.3136,-18.5804,98.8000,25.7000,27.4359,1.6309,0.0001,0.6000
2022/5/19 5:13:50,90,92,4.5849,4.3030,98.8000,25.7000,27.4359,0.9902,0.0000,0.3000
2022/5/19 5:13:55,135,0,-7.1152,-82.6764,98.8000,25.7000,27.4359,1.4561,0.0001,0.5000
2022/5/19 5:14:0,135,23,-6.7892,-63.0031,98.8000,25.7000,27.4359,1.6600,0.0001,0.6000
2022/5/19 5:14:5,135,46,-5.4018,-36.7266,98.8000,25.7000,27.4359,1.7474,0.0001,0.6000
2022/5/19 5:14:10,135,69,-5.9301,-15.0268,98.9000,25.7000,27.4374,1.6600,0.0001,0.5000
2022/5/19 5:14:15,135,92,-4.9134,6.7914,98.8000,25.7000,27.4359,1.2814,0.0001,0.5000
2022/5/19 5:14:20,180,0,-13.6917,-73.0641,98.8000,25.7000,27.4359,0.7281,0.0000,0.2000
2022/5/19 5:14:25,180,23,-14.1896,-51.4572,98.8000,25.7000,27.4359,0.9756,0.0000,0.4000
2022/5/19 5:14:30,180,46,-13.9766,-27.1605,98.9000,25.7000,27.4374,1.3979,0.0001,0.5000
2022/5/19 5:14:35,180,69,-13.6494,-6.4902,98.9000,25.7000,27.4374,1.7619,0.0001,0.6000
2022/5/19 5:14:40,180,92,-12.3892,14.6804,98.9000,25.7000,27.4374,1.9512,0.0001,0.7000
2022/5/19 5:14:45,0,0,16.6346,-66.9276,98.9000,25.7000,27.4374,2.1551,0.0001,0.7000
2022/5/19 5:14:50,0,23,17.8787,-45.4729,99.0000,25.7000,27.4389,2.4026,0.0001,0.7000
2022/5/19 5:14:55,0,46,18.0370,-24.0663,99.0000,25.7000,27.4389,2.3735,0.0001,0.7000
2022/5/19 5:15:0,0,69,18.5048,-2.5868,99.0000,25.7000,27.4389,2.0531,0.0001,0.7000
2022/5/19 5:15:5,0,92,18.3101,17.5243,99.0000,25.7000,27.4389,1.5289,0.0000,0.5000
2022/5/19 5:15:10,45,0,12.1490,-77.6007,99.0000,25.7000,27.4389,3.0870,0.0041,1.0000
2022/5/19 5:15:15,45,23,11.5927,-59.6781,99.1000,25.7000,27.4405,3.2617,0.0001,1.0000
2022/5/19 5:15:20,45,46,13.3064,-34.1722,99.1000,25.7000,27.4405,2.9268,0.0001,0.9000
2022/5/19 5:15:25,45,69,13.7475,-12.8301,99.1000,25.7000,27.4405,2.2570,0.0001,0.7000
2022/5/19 5:15:30,45,92,14.3243,8.1597,99.2000,25.7000,27.4420,1.4124,0.0000,0.5000
2022/5/19 5:15:35,90,0,1.6905,-87.4930,99.2000,25.7000,27.4420,3.0142,0.0001,1.0000
2022/5/19 5:15:40,90,23,2.8771,-65.9536,99.3000,25.7000,27.4435,3.2326,0.0001,1.0000
2022/5/19 5:15:45,90,46,3.4442,-40.2913,99.3000,25.7000,27.4435,2.9414,0.0001,0.9000
2022/5/19 5:15:50,90,69,3.2995,-18.5725,99.3000,25.7000,27.4435,2.3735,0.0001,0.7000
2022/5/19 5:15:55,90,92,4.9036,3.9772,99.4000,25.7000,27.4450,1.5144,0.0001,0.5000
2022/5/19 5:16:0,135,0,-7.1371,-82.7138,99.4000,25.7000,27.4450,2.0386,0.0001,0.7000
